4/16/53,Mtl,F,"Mtl 1, Bos 0",Elmer Lach,1:22,Mtl
3/29/53,Chi,SF,"Chi 2, Mtl 1",Al Dewsbury,5:18,Mtl
3/29/53,Bos,SF,"Bos 2, Det 1",Jack McIntyre,12:29,Bos
4/6/52,Bos,SF,"Mtl 3, Bos 2",Paul Masnick,27:49:00,Mtl
4/21/51,Tor,F,"Tor 3, Mtl 2",Bill Barilko,2:53,Tor
4/19/51,Mtl,F,"Tor 3, Mtl 2",Harry Watson,5:15,Tor
4/17/51,Mtl,F,"Tor 2, Mtl 1",Ted Kennedy,4:47,Tor
4/14/51,Tor,F,"Mtl 3, Tor 2",Maurice Richard,2:55,Tor
4/11/51,Tor,F,"Tor 3, Mtl 2",Sid Smith,5:51,Tor
3/31/51,Tor,SF,"Bos 1, Tor 1",no scorer,20:00,Tor
3/29/51,Det,SF,"Mtl 1, Det 0",Maurice Richard,42:20:00,Mtl
3/27/51,Det,SF,"Mtl 3, Det 2",Maurice Richard,61:09:00,Mtl
4/23/50,Det,F,"Det 4, NYR 3",Pete Babando,28:31:00,Det
4/20/50,Det,F,"NYR 2, Det 1",Don Raleigh,1:38,Det
4/18/50,Det,F,"NYR 4, Det 3",Don Raleigh,8:34,Det
4/9/50,Det,SF,"Det 1, Tor 0",Leo Reise,8:39,Det
4/4/50,Mtl,SF,"Mtl 3, NYR 2",Elmer Lach,15:19,Mtl
4/4/50,Tor,SF,"Det 2, Tor 1",Leo Reise,20:38,Det
4/8/49,Det,F,"Tor 3, Det 2",Joe Klukay,17:31,Tor
3/26/49,Tor,SF,"Bos 5, Tor 4",Woody Dumart,16:14,Tor
3/24/49,Det,SF,"Mtl 4, Det 3",Gerry Plamondon,2:59,Det
3/22/49,Det,SF,"Det 2, Mtl 1",Max McNab,44:52:00,Dal
3/24/48,Tor,SF,"Tor 5, Bos 4",Nick Metz,17:03,Tor
4/15/47,Tor,F,"Tor 2, Mtl 1",Syl Apps,16:36,Tor
4/3/47,Mtl,SF,"Mtl 4, Bos 3",John Quilty,36:40:00,Mtl
3/27/47,Mtl,SF,"Mtl 2, Bos 1",Ken Mosdell,5:38,Mtl
3/26/47,Tor,SF,"Tor 3, Det 2",Howie Meeker,3:05,Tor
4/7/46,Bos,F,"Bos 3, Mtl 2",Terry Reardon,15:13,Mtl
4/2/46,Mtl,F,"Mtl 3, Bos 2",Jim Peters,16:55,Mtl
3/30/46,Mtl,F,"Mtl 4, Bos 3",Maurice Richard,9:08,Mtl
3/28/46,Bos,SF,"Bos 4, Det 3",Don Gallinger,9:51,Bos
4/21/45,Tor,F,"Det 1, Tor 0",Ed Bruneteau,14:16,Tor
3/29/45,Det,SF,"Det 3, Bos 2",Mud Bruneteau,17:12,Det
3/27/45,Tor,SF,"Tor 4, Mtl 3",Gus Bodnar,12:36,Tor
4/13/44,Mtl,F,"Mtl 5, Chi 4",Toe Blake,9:12,Mtl
3/30/43,Bos,SF,"Bos 5, Mtl 4",Ab DeMarco,3:41,Bos
3/30/43,Tor,SF,"Det 3, Tor 2",Adam Brown,9:21,Det
3/25/43,Mtl,SF,"Bos 3, Mtl 2",Harvey Jackson,3:20,Bos
3/23/43,Det,SF,"Tor 3, Det 2",Jack McLean,70:18:00,Det
3/21/43,Bos,SF,"Bos 5, Mtl 4",Don Gallinger,12:30,Bos
3/22/42,Chi,QF,"Bos 2, Chi 1",Des Smith,6:51,Bos
3/30/41,Chi,SF,"Det 2, Chi 1",Gus Giesbrecht,9:15,Det
3/29/41,Bos,SF,"Tor 2, Bos 1",Pete Langelle,17:31,Bos
3/22/41,Mtl,QF,"Mtl 4, Chi 3",Charlie Sands,34:04:00,Chi
3/20/41,Det,QF,"Det 2, NYR 1",Gus Giesebrecht,12:01,Det
4/13/40,Tor,F,"NYR 3, Tor 2",Bryan Hextall,2:07,NYR
4/11/40,Tor,F,"NYR 2, Tor 1",Muzz Patrick,31:43:00,NYR
4/2/40,NY,F,"NYR 2, Tor 1",Alf Pike,15:30,NYR
3/19/40,Tor,QF,"Tor 3, Chi 2",Syl Apps,6:35,Tor
3/19/40,Det,QF,"Det 2, NYA 1",Syd Howe,0:25,Det
4/9/39,Bos,F,"Tor 3, Bos 2",Doc Romnes,10:38,Bos
4/2/39,Bos,SF,"Bos 2, NYR 1",Mel Hill,48:00:00,Bos
4/1/39,Tor,SF,"Tor 5, Det 4",Gord Drillon,5:42,Tor
3/30/39,Bos,SF,"NYR 2, Bos 1",Clint Smith,17:19,Bos
3/26/39,Det,QF,"Det 1, Mtl 0",Marty Barry,7:47,Det
3/23/39,Bos,SF,"Bos 3, NYR 2",Mel Hill,8:24,Bos
3/21/39,NY,SF,"Bos 2, NYR 1",Mel Hill,59:25:00,Bos
3/31/38,Chi,SF,"Chi 1, NYA 0",Cully Dahlstrom,33:01:00,Chi
3/29/38,Bos,SF,"Tor 3, Bos 2",Gord Drillon,10:04,Tor
3/27/38,NY,QF,"NYA 3, NYR 2",Lorne Carr,60:40:00,NYA
3/26/38,Mtl,QF,Chi 3 Mtl 2,Paul Thompson,11:49,Chi
3/24/38,Tor,SF,Tor 1 Bos 0,George Parsons,21:31,Tor
3/22/38,NY,QF,"NYA 2, NYR 1",Johnny Sorrell,21:25,NYA
4/1/37,Mtl,SF,"Det 2, Mtl 1",Hec Kilrea,51:49:00,Det
3/25/37,NY,QF,"NYR 2, Tor 1",Babe Pratt,13:05,NYR
4/9/36,Tor,F,"Tor 4, Det 3",Buzz Boll,0:31,Det
3/24/36,Mtl,SF,"Det 1, MtlM 0",Mud Bruneteau,116:30:00,Det
4/4/35,Tor,F,"Mtl M 3, Tor 2",Dave Trottier,5:28,MtlM
3/30/35,Tor,SF,"Tor 2, Bos 1",Pep Kelly,1:36,Tor
3/26/35,Chi,QF,"MtlM 1, Chi 0",Baldy Northcott,4:02,MtlM
3/23/35,Bos,SF,"Bos 1, Tor 0",Dit Clapper,33:26:00,Tor
4/10/34,Chi,F,"Chi 1, Det 0",Mush March (Chi),30:05:00,Chi
4/3/34,Det,F,"Chi 2, Det 1",Paul Thompson,21:10,Chi
3/25/34,Chi,QF,"Chi 1, Mtl 1",Mush March (Chi),11:05,Chi
3/22/34,Tor,SF,"Det 2, Tor 1",Herbie Lewis,1:33,Det
4/13/33,Tor,F,"NYR 1, Tor 0",Bill Cook,7:33,NYR
4/3/33,Tor,SF,"Tor 1, Bos 0",Ken Doraty,104:46:00,Tor
3/30/33,Tor,SF,"Bos 2, Tor 1",Eddie Shore,4:23,Tor
3/28/33,Bos,SF,"Tor 1, Bos 0",Busher Jackson,15:03,Tor
3/25/33,Bos,SF,"Bos 2, Tor 1",Marty Barry,14:14,Tor
4/2/32,Tor,SF,"Tor 3, MtlM 2",Bob Gracie,17:59,Tor
3/26/32,Mtl,SF,"NYR 4, Mtl 3",Fred Cook,59:32:00,NYR
4/9/31,Mtl,F,"Chi 3, Mtl 2",Cy Wentworth,53:50:00,Mtl
4/5/31,Chi,F,"Chi 2, Mtl 1",Johnny Gottselig,24:50:00,Mtl
4/1/31,Mtl,SF,"Mtl 3, Bos 2",Wildor Larochelle,19:00,Mtl
3/28/31,Mtl,SF,"Mtl 4, Bos 3",Georges Mantha,5:10,Mtl
3/26/31,Chi,QF,"Chi 2, Tor 1",Steward Adams,19:20,Chi
3/24/31,Bos,SF,"Bos 5, Mtl 4",Cooney Weiland,18:56,Mtl
3/28/30,Mtl,SF,"Mtl 2, NYR 1",Gus Rivers,68:52:00,Mtl
3/26/30,Mtl,QF,"Chi 2, Mtl 2",Howie Morenz(Mtl),51:43:00,Mtl
3/25/30,Bos,SF,"MtlM 1,Bos 0",Archie Wilcox,26:27:00,Bos
3/20/30,Mtl,SF,"Bos 2, MtlM 1",Harry Oliver,45:35:00,Bos
3/26/29,Tor,SF,"NYR 2, Tor 1",Frank Boucher,2:03,NYR
3/21/29,NY,QF,"NYR 1, NYA 0",Butch Keeling,29:50:00,NYR
4/7/28,Mtl,F,"NYR 2, MtlM 1",Frank Boucher,7:05,NYR
4/3/28,Mtl,QF,"MtlM 1, Mtl 0",Russ Oatman,8:20,MtlM
4/11/27,Ott,F,"Bos 1, Ott 1",no scorer,20:00,Ott
4/7/27,Bos,F,"Ott 0, Bos 0",no scorer,20:00,Ott
3/31/27,Mtl,QF,"Mtl 1, MtlM 0",Howie Morenz,12:05,Mtl
3/29/23,Van,F,"Ott 2, EdmE 1",Cy Denneny,2:08,Ott
3/21/22,Tor,F,"Tor 2, Van M 1",Babe Dye,4:50,Tor
3/29/19,Sea,F,"Mtl 4, Sea 3",Odie Cleghorn,15:57,
3/26/19,Sea,F,"Mtl 0, Sea 0",no scorer,20:00,
